fua	ukifua	V;FIN;SUBJ;COM;PST;3;SG;LGSPEC2
fua	ukafue	V;FIN;SUBJ;LGSPEC10;3;SG;LGSPEC2
fua	inafua	V;FIN;IND;PRES;3;PL;LGSPEC2
fua	wafua	V;FIN;INDF3;PL;LGSPEC1
fua	ikafua	V;FIN;IND;LGSPEC10;3;PL;LGSPEC2
fua	vimefua	V;FIN;IND;PST;PRF;3;PL;LGSPEC4
fua	vilifua	V;FIN;IND;PST;3;PL;LGSPEC4
fua	chafua	V;FIN;IND;INDF3;SG;LGSPEC4
fua	tufue	V;FIN;SUBJ;PST;1;PL
fua	vingalifua	V;FIN;IND;COND;PST;3;PL;LGSPEC4
fua	litafua	V;FIN;IND;FUT;3;SG;LGSPEC3
fua	zitafua	V;FIN;IND;FUT;3;PL;LGSPEC5
fua	yakafue	V;FIN;SUBJ;LGSPEC10;3;PL;LGSPEC3
fua	ingefua	V;FIN;IND;COND;PRES;3;SG;LGSPEC5
fua	ilifua	V;FIN;IND;PST;3;SG;LGSPEC5
fua	zikifua	V;FIN;SUBJ;COM;PST;3;PL;LGSPEC6
fua	lingalifua	V;FIN;IND;COND;PST;3;SG;LGSPEC3
fua	kingefua	V;FIN;IND;COND;PRES;3;SG;LGSPEC4
fua	kimefua	V;FIN;IND;PST;PRF;3;SG;LGSPEC4
fua	lifue	V;FIN;IND;PST;3;SG;LGSPEC3
fua	nikifua	V;FIN;SUBJ;COM;PST;1;SG
fua	ikafue	V;FIN;SUBJ;LGSPEC10;3;SG;LGSPEC5
fua	wanafua	V;FIN;IND;PRES;3;PL;LGSPEC1
fua	zafua	V;FIN;INDF3;PL;LGSPEC6
fua	tukafua	V;FIN;IND;LGSPEC10;1;PL
fua	wamefua	V;FIN;IND;PST;PRF;3;PL;LGSPEC1
fua	nafua	V;FIN;IND;IND;INDF1;SG
fua	utafua	V;FIN;IND;FUT;2;SG
fua	linafua	V;FIN;IND;PRES;3;SG;LGSPEC3
fua	akafua	V;FIN;IND;LGSPEC10;3;SG;LGSPEC1
fua	limefua	V;FIN;IND;PST;PRF;3;SG;LGSPEC3
fua	ukifua	V;FIN;SUBJ;COM;PST;2;SG
fua	kufua	V;NFIN
fua	tungalifua	V;FIN;IND;COND;PST;1;PL
fua	tukifua	V;FIN;SUBJ;COM;PST;1;PL
fua	umefua	V;FIN;IND;PST;PRF;3;SG;LGSPEC6
fua	ukifua	V;FIN;SUBJ;COM;PST;3;SG;LGSPEC6
fua	ifue	V;FIN;IND;PST;3;SG;LGSPEC5
fua	zinafua	V;FIN;IND;PRES;3;PL;LGSPEC6
fua	zikafua	V;FIN;IND;LGSPEC7;3;PL;LGSPEC6
fua	ingefua	V;FIN;IND;COND;PRES;3;PL;LGSPEC2
fua	mlifua	V;FIN;IND;PST;2;PL
fua	yafue	V;FIN;SUBJ;PST;3;PL;LGSPEC3
fua	mngalifua	V;FIN;IND;COND;PST;2;PL
fua	watafua	V;FIN;IND;FUT;3;PL;LGSPEC1
fua	tukafue	V;FIN;SUBJ;LGSPEC10;1;PL
fua	ukafua	V;FIN;IND;LGSPEC10;3;SG;LGSPEC2
fua	hufua	V;FIN;IND;HAB;SG
fua	ikifua	V;FIN;SUBJ;COM;PST;3;PL;LGSPEC2
fua	ungefua	V;FIN;IND;COND;PRES;2;SG
fua	umefua	V;FIN;IND;PST;PRF;2;SG
fua	nifue	V;FIN;IND;PST;1;SG
fua	likifua	V;FIN;SUBJ;COM;PST;3;SG;LGSPEC3
fua	akafue	V;FIN;SUBJ;LGSPEC10;3;SG;LGSPEC1
fua	zinafua	V;FIN;IND;PRES;3;PL;LGSPEC5
fua	yafua	V;FIN;INDF3;PL;LGSPEC2
fua	yakafua	V;FIN;IND;LGSPEC10;3;PL;LGSPEC3
fua	zilifua	V;FIN;IND;PST;3;PL;LGSPEC6
fua	zingalifua	V;FIN;IND;COND;PST;3;PL;LGSPEC6
fua	zimefua	V;FIN;IND;PST;PRF;3;PL;LGSPEC5
fua	yalifua	V;FIN;IND;PST;3;PL;LGSPEC3
fua	lafua	V;FIN;IND;INDF3;SG;LGSPEC3
fua	ifue	V;FIN;SUBJ;PST;3;PL;LGSPEC2
fua	zingalifua	V;FIN;IND;COND;PST;3;PL;LGSPEC5
