адакъэ	адакъэхэ	N;NDEF;PL
адакъэ	адакъэхэмэ	N;ERG;PL;DEF
адакъэ	адакъэхыу	N;LGSPEC1;PL
адакъэ	адакъэм	N;ERG;SG;DEF
адакъэ	адакъэр	N;NOM;SG
адакъэ	адакъэхэр	N;NOM;PL
адакъэ	адакъэу	N;LGSPEC1;SG
адакъэ	адакъэхэмкӏэ	N;INS;PL;DEF
адакъэ	адакъэхэкӏэ	N;INS;PL;NDEF
адакъэ	адакъэмкӏэ	N;INS;SG;DEF
адакъэ	адакъэкӏэ	N;INS;SG;NDEF
адакъэ	адакъэ	N;NDEF;SG
адэ	адэхэ	N;NDEF;PL
адэ	адэхэмэ	N;ERG;PL;DEF
адэ	адэхыу	N;LGSPEC1;PL
адэ	адэм	N;ERG;SG;DEF
адэ	адэр	N;NOM;SG
адэ	адэхэр	N;NOM;PL
адэ	адэу	N;LGSPEC1;SG
адэ	адэхэмкӏэ	N;INS;PL;DEF
адэ	адэхэкӏэ	N;INS;PL;NDEF
адэ	адэмкӏэ	N;INS;SG;DEF
адэ	адэкӏэ	N;INS;SG;NDEF
адэ	адэ	N;NDEF;SG
ажал	ажалэхэ	N;NDEF;PL
ажал	ажалэхэмэ	N;ERG;PL;DEF
ажал	ажалэхыу	N;LGSPEC1;PL
ажал	ажалэм	N;ERG;SG;DEF
ажал	ажалэр	N;NOM;SG
ажал	ажалэхэр	N;NOM;PL
ажал	ажалыу	N;LGSPEC1;SG
ажал	ажалэхэмкӏэ	N;INS;PL;DEF
ажал	ажалэхэкӏэ	N;INS;PL;NDEF
ажал	ажалэмкӏэ	N;INS;SG;DEF
ажал	ажалэкӏэ	N;INS;SG;NDEF
ажал	ажалэ	N;NDEF;SG
анэ	анэхэ	N;NDEF;PL
анэ	анэхэмэ	N;ERG;PL;DEF
анэ	анэхыу	N;LGSPEC1;PL
анэ	анэм	N;ERG;SG;DEF
анэ	анэр	N;NOM;SG
анэ	анэхэр	N;NOM;PL
анэ	анэу	N;LGSPEC1;SG
анэ	анэхэмкӏэ	N;INS;PL;DEF
анэ	анэхэкӏэ	N;INS;PL;NDEF
анэ	анэмкӏэ	N;INS;SG;DEF
анэ	анэкӏэ	N;INS;SG;NDEF
анэ	анэ	N;NDEF;SG
бадзэ	бадзэхэр	N;NOM;PL
бадзэ	бадзэхэмкӏэ	N;INS;PL;DEF
бадзэ	бадзэхэкӏэ	N;INS;PL;NDEF
бадзэ	бадзэу	N;LGSPEC1;SG
бадзэ	бадзэр	N;NOM;SG
бадзэ	бадзэ	N;NDEF;SG
бадзэ	бадзэхыу	N;LGSPEC1;PL
бадзэ	бадзэхэ	N;NDEF;PL
бадзэ	бадзэмкӏэ	N;INS;SG;DEF
бадзэ	бадзэкӏэ	N;INS;SG;NDEF
бадзэ	бадзэхэмэ	N;ERG;PL;DEF
бадзэ	бадзэм	N;ERG;SG;DEF
бажэ	бажэхэ	N;NDEF;PL
бажэ	бажэхэмэ	N;ERG;PL;DEF
бажэ	бажэхыу	N;LGSPEC1;PL
бажэ	бажэм	N;ERG;SG;DEF
бажэ	бажэр	N;NOM;SG
бажэ	бажэхэр	N;NOM;PL
бажэ	бажэу	N;LGSPEC1;SG
бажэ	бажэхэмкӏэ	N;INS;PL;DEF
бажэ	бажэхэкӏэ	N;INS;PL;NDEF
бажэ	бажэмкӏэ	N;INS;SG;DEF
бажэ	бажэкӏэ	N;INS;SG;NDEF
бажэ	бажэ	N;NDEF;SG
бахъэ	бахъэхэ	N;NDEF;PL
бахъэ	бахъэхэмэ	N;ERG;PL;DEF
бахъэ	бахъэхыу	N;LGSPEC1;PL
бахъэ	бахъэм	N;ERG;SG;DEF
бахъэ	бахъэр	N;NOM;SG
бахъэ	бахъэхэр	N;NOM;PL
бахъэ	бахъэу	N;LGSPEC1;SG
бахъэ	бахъэхэмкӏэ	N;INS;PL;DEF
бахъэ	бахъэхэкӏэ	N;INS;PL;NDEF
бахъэ	бахъэмкӏэ	N;INS;SG;DEF
бахъэ	бахъэкӏэ	N;INS;SG;NDEF
бахъэ	бахъэ	N;NDEF;SG
бацэ	бацэхэ	N;NDEF;PL
бацэ	бацэхэмэ	N;ERG;PL;DEF
бацэ	бацэхыу	N;LGSPEC1;PL
бацэ	бацэм	N;ERG;SG;DEF
бацэ	бацэр	N;NOM;SG
бацэ	бацэхэр	N;NOM;PL
бацэ	бацэу	N;LGSPEC1;SG
бацэ	бацэхэмкӏэ	N;INS;PL;DEF
бацэ	бацэхэкӏэ	N;INS;PL;NDEF
бацэ	бацэмкӏэ	N;INS;SG;DEF
бацэ	бацэкӏэ	N;INS;SG;NDEF
бацэ	бацэ	N;NDEF;SG
бгъэ	бгъэхэр	N;NOM;PL
бгъэ	бгъэхэмкӏэ	N;INS;PL;DEF
бгъэ	бгъэхэкӏэ	N;INS;PL;NDEF
бгъэ	бгъэу	N;LGSPEC1;SG
бгъэ	бгъэр	N;NOM;SG
бгъэ	бгъэ	N;NDEF;SG
бгъэ	бгъэхыу	N;LGSPEC1;PL
бгъэ	бгъэхэ	N;NDEF;PL
бгъэ	бгъэмкӏэ	N;INS;SG;DEF
бгъэ	бгъэкӏэ	N;INS;SG;NDEF
бгъэ	бгъэхэмэ	N;ERG;PL;DEF
бгъэ	бгъэм	N;ERG;SG;DEF
бдзэ	бдзэхэ	N;NDEF;PL
бдзэ	бдзэхэмэ	N;ERG;PL;DEF
бдзэ	бдзэхыу	N;LGSPEC1;PL
бдзэ	бдзэм	N;ERG;SG;DEF
бдзэ	бдзэр	N;NOM;SG
бдзэ	бдзэхэр	N;NOM;PL
бдзэ	бдзэу	N;LGSPEC1;SG
бдзэ	бдзэхэмкӏэ	N;INS;PL;DEF
бдзэ	бдзэхэкӏэ	N;INS;PL;NDEF
бдзэ	бдзэмкӏэ	N;INS;SG;DEF
бдзэ	бдзэкӏэ	N;INS;SG;NDEF
бдзэ	бдзэ	N;NDEF;SG
бдзэжьей	бдзэжьейхэ	N;NDEF;PL
бдзэжьей	бдзэжьейхэмэ	N;ERG;PL;DEF
бдзэжьей	бдзэжьейхыу	N;LGSPEC1;PL
бдзэжьей	бдзэжьейм	N;ERG;SG;DEF
бдзэжьей	бдзэжьейр	N;NOM;SG
бдзэжьей	бдзэжьейхэр	N;NOM;PL
бдзэжьей	бдзэжьейу	N;LGSPEC1;SG
бдзэжьей	бдзэжьейхэмкӏэ	N;INS;PL;DEF
бдзэжьей	бдзэжьейхэкӏэ	N;INS;PL;NDEF
бдзэжьей	бдзэжьеймкӏэ	N;INS;SG;DEF
бдзэжьей	бдзэжьейкӏэ	N;INS;SG;NDEF
бдзэжьей	бдзэжьей	N;NDEF;SG
бегъымбар	бегъымбарэхэ	N;NDEF;PL
бегъымбар	бегъымбарэхэмэ	N;ERG;PL;DEF
бегъымбар	бегъымбарэхыу	N;LGSPEC1;PL
бегъымбар	бегъымбарэм	N;ERG;SG;DEF
бегъымбар	бегъымбарэр	N;NOM;SG
бегъымбар	бегъымбарэхэр	N;NOM;PL
бегъымбар	бегъымбарыу	N;LGSPEC1;SG
бегъымбар	бегъымбарэхэмкӏэ	N;INS;PL;DEF
бегъымбар	бегъымбарэхэкӏэ	N;INS;PL;NDEF
бегъымбар	бегъымбарэмкӏэ	N;INS;SG;DEF
бегъымбар	бегъымбарэкӏэ	N;INS;SG;NDEF
бегъымбар	бегъымбарэ	N;NDEF;SG
бжьыхьэ	бжьыхьэхэ	N;NDEF;PL
бжьыхьэ	бжьыхьэхэмэ	N;ERG;PL;DEF
бжьыхьэ	бжьыхьэхыу	N;LGSPEC1;PL
бжьыхьэ	бжьыхьэм	N;ERG;SG;DEF
бжьыхьэ	бжьыхьэр	N;NOM;SG
бжьыхьэ	бжьыхьэхэр	N;NOM;PL
бжьыхьэ	бжьыхьэу	N;LGSPEC1;SG
бжьыхьэ	бжьыхьэхэмкӏэ	N;INS;PL;DEF
бжьыхьэ	бжьыхьэхэкӏэ	N;INS;PL;NDEF
бжьыхьэ	бжьыхьэмкӏэ	N;INS;SG;DEF
бжьыхьэ	бжьыхьэкӏэ	N;INS;SG;NDEF
бжьыхьэ	бжьыхьэ	N;NDEF;SG
бжьэ	бжьэхэ	N;NDEF;PL
бжьэ	бжьэхэмэ	N;ERG;PL;DEF
бжьэ	бжьэхыу	N;LGSPEC1;PL
бжьэ	бжьэм	N;ERG;SG;DEF
бжьэ	бжьэр	N;NOM;SG
бжьэ	бжьэхэр	N;NOM;PL
бжьэ	бжьэу	N;LGSPEC1;SG
бжьэ	бжьэхэмкӏэ	N;INS;PL;DEF
бжьэ	бжьэхэкӏэ	N;INS;PL;NDEF
бжьэ	бжьэмкӏэ	N;INS;SG;DEF
бжьэ	бжьэкӏэ	N;INS;SG;NDEF
бжьэ	бжьэ	N;NDEF;SG
бжэн	бжэнхэ	N;NDEF;PL
бжэн	бжэнхэмэ	N;ERG;PL;DEF
бжэн	бжэнхыу	N;LGSPEC1;PL
бжэн	бжэнм	N;ERG;SG;DEF
бжэн	бжэнр	N;NOM;SG
бжэн	бжэнхэр	N;NOM;PL
бжэн	бжэну	N;LGSPEC1;SG
бжэн	бжэнхэмкӏэ	N;INS;PL;DEF
бжэн	бжэнхэкӏэ	N;INS;PL;NDEF
бжэн	бжэнмкӏэ	N;INS;SG;DEF
бжэн	бжэнкӏэ	N;INS;SG;NDEF
бжэн	бжэн	N;NDEF;SG
бзу	бзуэхэ	N;NDEF;PL
бзу	бзуэхэмэ	N;ERG;PL;DEF
бзу	бзухыу	N;LGSPEC1;PL
бзу	бзуэм	N;ERG;SG;DEF
бзу	бзуэр	N;NOM;SG
бзу	бзуэхэр	N;NOM;PL
бзу	бзуыу	N;LGSPEC1;SG
